1415	n	I don't like it when mathematicians who know much more than I do can't express themselves explicitly.	Ich mag es nicht, wenn Mathematiker, die viel mehr wissen als ich, sich nicht klar ausdrücken können.	Ich mag es nicht, wenn Mathematiker, die viel mehr wissen als ich, sich nicht klar ausdrücken können.	Ich mag es nicht, wenn Mathematiker, die viel mehr als ich wissen, sich nicht genau ausdrücken können.
1502	n	I wish I could care more about my grades but it seems that, at a certain point of my life, I decided they wouldn't be so important anymore.	Ich wünschte, ich könnte mir mehr um meine Noten Sorgen machen, aber es scheint, dass ich an einem bestimmten Punkt in meinem Leben entschieden habe, dass sie nicht mehr so wichtig sein würden.	Ich wünschte, ich könnte mir mehr um meine Noten Sorgen machen, aber es scheint, dass ich an einem bestimmten Punkt in meinem Leben entschieden habe, dass sie nicht mehr so wichtig sein würden.	Ich wünschte, ich könnte mir mehr aus Noten machen, aber scheinbar habe ich an einem gewissen Punkt in meinem Leben entschieden, dass es nicht mehr so wichtig sei.
1623	n	The mandatory character of schooling is rarely analyzed in the multitude of works dedicated to the study of the various ways to develop within children the desire to learn.	Der verpflichtende Charakter der Schulausbildung wird selten in der Vielzahl von Arbeiten analysiert, die der Erforschung der verschiedenen Wege gewidmet sind, bei Kindern den Wunsch zu lernen zu entwickeln.	Der verpflichtende Charakter der Schulausbildung wird selten in der Vielzahl von Arbeiten analysiert, die der Erforschung der verschiedenen Wege gewidmet sind, bei Kindern den Wunsch zu lernen zu entwickeln.	Die Verpflichtung zum Schulbesuch wird selten analysiert in der Vielzahl der Werke, die den mannigfaltigen Arten gewidmet sind, bei Kindern den Wunsch zu lernen zu entwickeln.
1684	n	If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn.	Wenn du keine Sonnencreme auftragen willst, ist das dein Problem. Beschwere dich aber nicht bei mir, wenn du einen Sonnenbrand bekommst.	Wenn du keine Sonnencreme auftragen willst, ist das dein Problem. Beschwere dich aber nicht bei mir, wenn du einen Sonnenbrand bekommst.	Wenn du dich nicht mit Sonnencreme eincremen willst, ist das deine Sache. Aber beschwer' dich später nicht bei mir, wenn du Sonnenbrand hast.
1695	n	Mathematics is the part of science you could continue to do if you woke up tomorrow and discovered the universe was gone.	Mathematik ist der Teil der Wissenschaft, den du weiterhin betreiben könntest, wenn du morgen aufwachen würdest und entdecken würdest, dass das Universum verschwunden ist.	Mathematik ist der Teil der Wissenschaft, den du weiterhin betreiben könntest, wenn du morgen aufwachen würdest und entdecken würdest, dass das Universum verschwunden ist.	Die Mathematik ist der Teil der Wissenschaft, den man weiter betreiben könnte, wenn man morgen aufwachen würde und entdecken würde, dass das Universum weg ist.
1728	e	When the body is touched, receptors in the skin send messages to the brain causing the release of chemicals such as endorphins.	Wenn der Körper berührt wird, senden Rezeptoren in der Haut Nachrichten an das Gehirn, was zur Freisetzung von Chemikalien wie Endorphinen führt.	Wenn der Körper berührt wird, senden Rezeptoren in der Haut Nachrichten an das Gehirn, was zur Freisetzung von Chemikalien wie Endorphinen führt.	Wenn der Körper berührt wird, schicken Rezeptoren in der Haut Nachrichten zum Gehirn und verursachen die Ausschüttung von chemischen Stoffen wie Endorphinen.
1735	e	The French government has launched an online game that challenges taxpayers to balance the national budget.	Die französische Regierung hat ein Online-Spiel gestartet, das die Steuerzahler herausfordert, den nationalen Haushalt auszugleichen.	Die französische Regierung hat ein Online-Spiel gestartet, das die Steuerzahler herausfordert, den nationalen Haushalt auszugleichen.	Die französische Regierung hat ein Online-Spiel auf den Markt gebracht, das Steuerzahler auffordert, den Staatshaushalt auszugleichen.
1794	n	Mathematicians are like French people: whatever you tell them they translate it into their own language and turn it into something totally different.	Mathematiker sind wie Franzosen: Was auch immer Sie ihnen sagen, sie übersetzen es in ihre eigene Sprache und verwandeln es in etwas völlig anderes.	Mathematiker sind wie Franzosen: Was auch immer Sie ihnen sagen, sie übersetzen es in ihre eigene Sprache und verwandeln es in etwas völlig anderes.	Die Mathematiker sind eine Art Franzosen: redet man zu ihnen, so übersetzen sie es in ihre Sprache, und dann ist es alsobald ganz etwas anders.
1795	n	An expert is someone who knows some of the worst mistakes that can be made in his field, and how to avoid them.	Ein Experte ist jemand, der einige der schlimmsten Fehler kennt, die in seinem Bereich gemacht werden können, und weiß, wie man sie vermeidet.	Ein Experte ist jemand, der einige der schlimmsten Fehler kennt, die in seinem Bereich gemacht werden können, und weiß, wie man sie vermeidet.	Ein Experte ist jemand, der die schlimmsten Fehler kennt, die in seinem Gebiet gemacht werden können und weiß, wie man sie vermeidet.
1799	e	Nowadays we want our children to make their own decisions, but we expect those decisions to please us.	Heutzutage wollen wir, dass unsere Kinder ihre eigenen Entscheidungen treffen, aber wir erwarten, dass diese Entscheidungen uns gefallen.	Heutzutage wollen wir, dass unsere Kinder ihre eigenen Entscheidungen treffen, aber wir erwarten, dass diese Entscheidungen uns gefallen.	Heutzutage wollen wir, dass unsere Kinder ihre eigenen Entscheidungen treffen, aber wir erwarten, dass uns diese Entscheidungen passen.
1815	n	When I ask people what they regret most about high school, they nearly all say the same thing: that they wasted so much time.	Wenn ich Leute frage, was sie am meisten an der Highschool bereuen, sagen fast alle das Gleiche: dass sie so viel Zeit verschwendet haben.	Wenn ich Leute frage, was sie am meisten an der Highschool bereuen, sagen fast alle das Gleiche: dass sie so viel Zeit verschwendet haben.	Wenn ich Leute frage, was sie in Bezug aufs Gymnasium am meisten bedauern, sagen fast alle das Gleiche: dass sie so viel Zeit verschwendet haben.
1828	n	At the age of six he had learned to use the typewriter and told the teacher that he did not need to learn to write by hand.	Im Alter von sechs Jahren hatte er gelernt, die Schreibmaschine zu benutzen und sagte dem Lehrer, dass er nicht lernen müsse, mit der Hand zu schreiben.	Im Alter von sechs Jahren hatte er gelernt, die Schreibmaschine zu benutzen und sagte dem Lehrer, dass er nicht lernen müsse, mit der Hand zu schreiben.	Im Alter von sechs Jahren hatte er gelernt, eine Schreibmaschine zu bedienen und er erklärte dem Lehrer, dass er nicht lernen müsste, mit der Hand zu schreiben.
1842	n	If you know that something unpleasant will happen, that you will go to the dentist for example, or to France, then that is not good.	Wenn Sie wissen, dass etwas Unangenehmes passieren wird, dass Sie zum Beispiel zum Zahnarzt gehen oder nach Frankreich fahren müssen, dann ist das nicht gut.	Wenn Sie wissen, dass etwas Unangenehmes passieren wird, dass Sie zum Beispiel zum Zahnarzt gehen oder nach Frankreich fahren müssen, dann ist das nicht gut.	Wenn man weiß, dass etwas Unangenehmes geschehen wird, dass man zum Beispiel zum Zahnarzt oder nach Frankreich gehen wird, dann ist das nicht gut.
1843	n	Half an eye is very useful actually, because an animal can see half of another animal, which wants to eat it, and can get out of the way, and it will eat the animal, which has only one-half eye or only 49% of an eye, because this to it will not be enough, and the animal, which was eaten up, will have no children, because it is dead.	Ein halbes Auge ist tatsächlich sehr nützlich, denn ein Tier kann mit einem halben Auge die Hälfte eines anderen Tieres sehen, das es fressen will, und kann aus dem Weg gehen, und es wird das Tier fressen, das nur ein halbes Auge oder nur 49% eines Auges hat, weil dies für es nicht genug sein wird, und das Tier, das gefressen wurde, wird keine Kinder haben, weil es tot ist.	Ein halbes Auge ist tatsächlich sehr nützlich, denn ein Tier kann mit einem halben Auge die Hälfte eines anderen Tieres sehen, das es fressen will, und kann aus dem Weg gehen, und es wird das Tier fressen, das nur ein halbes Auge oder nur 49% eines Auges hat, weil dies für es nicht genug sein wird, und das Tier, das gefressen wurde, wird keine Kinder haben, weil es tot ist.	Tatsächlich ist ein halbes Auge sehr nützlich, denn mit einem halben Auge kann ein Tier die Hälfte von einem anderen Tier sehen, das es auffressen will, und ihm aus dem Weg gehen, und es wird selber das Tier fressen, das nur ein Drittel-Auge oder nur 49% eines Auges hat, weil dieses ihm nicht schnell genug aus dem Weg gehen wird, und das Tier, das aufgefressen wurde, wird keine Kinder bekommen, weil es tot ist.
1844	e	Prime numbers are like life; they are completely logical, but impossible to find the rules for, even if you spend all your time thinking about it.	Primzahlen sind wie das Leben; sie sind völlig logisch, aber es ist unmöglich, die Regeln dafür zu finden, selbst wenn man seine ganze Zeit damit verbringt, darüber nachzudenken.	Primzahlen sind wie das Leben; sie sind völlig logisch, aber es ist unmöglich, die Regeln dafür zu finden, selbst wenn man seine ganze Zeit damit verbringt, darüber nachzudenken.	Primzahlen sind wie das Leben, sie sind völlig logisch, aber es ist unmöglich, Regeln für sie zu finden, selbst wenn man seine ganze Zeit dem Nachdenken darüber widmet.
1845	n	If you raise an eyebrow, it can mean "I want to have sex with you", but also "I find that what you just said is completely idiotic."	Wenn du eine Augenbraue hochziehst, kann das bedeuten Ich möchte mit dir schlafen, aber auch Ich finde, was du gerade gesagt hast, ist völlig idiotisch.	Wenn du eine Augenbraue hochziehst, kann das bedeuten Ich möchte mit dir schlafen, aber auch Ich finde, was du gerade gesagt hast, ist völlig idiotisch.	Wenn man eine Augenbraue hochzieht, kann das bedeuten "Ich habe Lust, mit dir Sex zu haben", aber auch "Ich finde, dass das, was du gerade gesagt hast, vollkommen idiotisch ist."
1903	n	Denying she was an anarchist, Katja maintained she wished only to make changes in our government, not to destroy it.	Sie bestritt, eine Anarchistin zu sein, Katja behauptete, sie wolle nur Veränderungen in unserer Regierung herbeiführen, nicht sie zerstören.	Sie bestritt, eine Anarchistin zu sein, Katja behauptete, sie wolle nur Veränderungen in unserer Regierung herbeiführen, nicht sie zerstören.	Katja leugnete, dass sie eine Anarchistin war, indem sie behauptete, dass sie nur wünschte, Veränderung in unserer Regierung zu machen, nicht, sie zu zerstören.
1904	n	Blindness is responsible for a staggering toll of poor health, suffering, and loss of dignity and diminution in the quality of lives of people worldwide.	Blindheit ist verantwortlich für eine erschütternde Anzahl von Gesundheitsproblemen, Leiden und Verlust von Würde und Verminderung der Lebensqualität von Menschen weltweit.	Blindheit ist verantwortlich für eine erschütternde Anzahl von Gesundheitsproblemen, Leiden und Verlust von Würde und Verminderung der Lebensqualität von Menschen weltweit.	Blindheit ist verantwortlich für eine erschütternde Anzahl von Opfern schlechter Gesundheit, Leiden und Verlust von Würde und Verminderung der Lebensqualität von Menschen in der ganzen Welt.
1415	e	I don't like it when mathematicians who know much more than I do can't express themselves explicitly.	Ich mag es nicht, wenn Mathematiker, die viel mehr wissen als ich, sich nicht klar ausdrücken können.	Ich mag es nicht, wenn Mathematiker, die viel mehr wissen als ich, sich nicht klar ausdrücken können.	Ich mag es nicht, wenn Mathematiker, die viel mehr als ich wissen, sich nicht genau ausdrücken können.
1907	n	David has a keen interest in aesthetics — the qualities that make a painting, sculpture, musical composition, or poem pleasing to the eye, ear, or mind.	David hat ein ausgeprägtes Interesse an Ästhetik - die Eigenschaften, die ein Gemälde, eine Skulptur, eine musikalische Komposition oder ein Gedicht für das Auge, Ohr oder den Verstand ansprechend machen.	David hat ein ausgeprägtes Interesse an Ästhetik - den Eigenschaften, die ein Gemälde, eine Skulptur, eine musikalische Komposition oder ein Gedicht für das Auge, Ohr oder den Verstand angenehm machen.	David hat ein leidenschaftliches Interesse an Ästhetik - den Eigenschaften, die ein Gemälde, eine Skulptur, eine musikalische Komposition oder ein Gedicht Auge, Ohr oder Geist gefallen lassen.
1908	n	Despite Trang's constant affirmations of love, Spenser is still afraid someday she will fall out of love with him.	Trotz Trangs ständigen Liebesbekundungen hat Spenser immer noch Angst, dass sie eines Tages aufhören könnte, ihn zu lieben.	Trotz Trangs ständigen Liebesbekundungen hat Spenser immer noch Angst, dass sie eines Tages nicht mehr in ihn verliebt sein wird.	Trotz Trangs regelmäßigen Liebesbeteuerungen hat Spenser immer noch Angst, dass sie irgendwann aufhören wird, ihn zu lieben.
1918	n	The discrepancy between the stories of the two parties involved in the accident was so great that the authorities had a hard time deciding which side was telling the truth.	Die Diskrepanz zwischen den Geschichten der beiden am Unfall beteiligten Parteien war so groß, dass die Behörden Schwierigkeiten hatten zu entscheiden, welche Seite die Wahrheit sagte.	Die Diskrepanz zwischen den Geschichten der beiden an dem Unfall beteiligten Parteien war so groß, dass die Behörden Schwierigkeiten hatten zu entscheiden, welche Seite die Wahrheit erzählte.	Die Unstimmigkeit zwischen den Geschichten der zwei Unfallbeteiligten war so groß, dass die Behörden Schwierigkeiten hatten, zu entscheiden, welche Seite die Wahrheit erzählte.
1931	e	Spenser's sarcastic and joking remarks are often misinterpreted as signs of ambivalence and often taken too seriously.	Spensers sarkastische und scherzhafte Bemerkungen werden oft als Zeichen von Ambivalenz fehlinterpretiert und oft zu ernst genommen.	Spensers sarkastische und scherzhafte Bemerkungen werden oft als Zeichen von Ambivalenz fehlinterpretiert und oft zu ernst genommen.	Spensers sarkastische und scherzhafte Bemerkungen werden oft als Zeichen von Doppelwertigkeit missinterpretiert und zu ernst genommen.
1934	n	The convicted drug dealer was willing to comply with the authorities to have his death sentence reduced to a life sentence.	Der verurteilte Drogenhändler war bereit, mit den Behörden zusammenzuarbeiten, um seine Todesstrafe in eine lebenslange Haftstrafe umzuwandeln.	Der verurteilte Drogenhändler war bereit, mit den Behörden zu kooperieren, um seine Todesstrafe in eine lebenslange Haftstrafe umzuwandeln.	Der verurteilte Drogendealer war gewillt, sich den Behörden zu fügen, um seine Todesstrafe zu einer lebenslänglichen Freiheitsstrafe zu vermindern.
1935	n	I consider the Jehovah's witnesses who knock on my door all the time to be no different from religious zealots trying to force their beliefs on me.	Ich betrachte die Zeugen Jehovas, die ständig an meiner Tür klopfen, als nicht anders als religiöse Fanatiker, die versuchen, mir ihre Überzeugungen aufzuzwingen.	Ich betrachte die Zeugen Jehovas, die ständig an meine Tür klopfen, als nicht anders als religiöse Eiferer, die versuchen, mir ihre Überzeugungen aufzuzwingen.	Ich denke, dass die Zeugen Jehovas, die immer an meine Türe klopfen, keinen Unterschied machen zu den religiösen Fanatikern, die mir deren Glauben versuchen aufzudrängen.
1936	n	The war on Iraq is a volatile subject of political debate; any wrong word and a heated argument could spark.	Der Krieg im Irak ist ein brisantes Thema der politischen Debatte; ein falsches Wort und ein hitziger Streit könnte entfachen.	Der Krieg im Irak ist ein brisantes Thema der politischen Debatte; jedes falsche Wort könnte eine hitzige Diskussion entfachen.	Der Irakkrieg ist ein unberechenbares Thema der politischen Debatte; ein falsches Wort und ein Streit könnte sich entzünden.
1937	e	My next door neighbor is a virtuoso whose skills with the piano have earned him a name among music experts.	Mein Nachbar von nebenan ist ein Virtuose, dessen Fähigkeiten am Klavier ihm einen Namen unter Musikexperten eingebracht haben.	Mein Nachbar von nebenan ist ein Virtuose, dessen Fähigkeiten am Klavier ihm einen Namen unter Musikexperten eingebracht haben.	Mein nächster Türnachbar ist ein Virtuose, dessen Geschick am Klavier ihm einen Namen unter den Musikexperten eingebracht hat.
1942	e	With the heirless king going crazy and royal family poisoned, the general of the army finally had his chance to usurp the throne.	Mit dem erbenlosen König, der verrückt wurde, und der vergifteten königlichen Familie, hatte der General der Armee endlich seine Chance, den Thron zu usurpieren.	Mit dem erbenlosen König, der verrückt wurde, und der vergifteten königlichen Familie, hatte der General der Armee endlich seine Chance, den Thron zu usurpieren.	Dass der erbenlose König wahnsinnig und die königliche Familie vergiftet wurde, verschaffte dem Armeegeneral die Gelegenheit, den Thron an sich zu reißen.
1943	e	The recent scandals involving altar boys and religious leaders have undermined the faith people have in the Church.	Die jüngsten Skandale, die Ministranten und religiöse Führer betreffen, haben den Glauben der Menschen an die Kirche untergraben.	Die jüngsten Skandale, die Ministranten und religiöse Führer betreffen, haben den Glauben der Menschen an die Kirche untergraben.	Die neulichen Skandale, in die Messdiener und religiöse Oberhäupter verwickelt waren, haben den Glauben, den die Leute in die Kirche haben, unterminiert.
1944	e	As the plane was approaching turbulence, the pilot asked the passengers aboard the plane to fasten their seat belts.	Als das Flugzeug Turbulenzen näher kam, bat der Pilot die Passagiere an Bord, ihre Sicherheitsgurte anzulegen.	Als das Flugzeug Turbulenzen näher kam, bat der Pilot die Passagiere an Bord, ihre Sicherheitsgurte anzulegen.	Als sich das Flugzeug Turbulenzen näherte, bat der Pilot die Passagiere an Bord des Flugzeugs, ihre Sitzgurte zu schließen.
1946	n	Though his stay in Europe was transient, Spenser felt he had learned much more about interactions with other people from traveling than he did at college.	Obwohl sein Aufenthalt in Europa nur von kurzer Dauer war, fühlte Spenser, dass er durch das Reisen viel mehr über den Umgang mit anderen Menschen gelernt hatte als im College.	Obwohl sein Aufenthalt in Europa nur vorübergehend war, fühlte Spenser, dass er durch das Reisen viel mehr über den Umgang mit anderen Menschen gelernt hatte als im College.	Obwohl sein Aufenthalt in Europa kurzlebig war, fühlte Spenser, dass er vom Reisen mehr über Beziehungen mit anderen Menschen gelernt hatte, als er es im College getan hatte.
1950	e	If Spenser doesn't keep adding and translating sentences, the other contributors will surely surpass him.	Wenn Spenser nicht weiterhin Sätze hinzufügt und übersetzt, werden die anderen Mitwirkenden ihn sicherlich überholen.	Wenn Spenser nicht weiterhin Sätze hinzufügt und übersetzt, werden die anderen Mitwirkenden ihn sicherlich überholen.	Wenn Spenser nicht weiterhin Sätze hinzufügt und übersetzt, werden die anderen Mitwirkenden ihn sicher übertreffen.
1952	e	His essay gave only a superficial analysis of the problem, so it was a real surprise to him when he got the highest grade in the class.	Sein Aufsatz lieferte nur eine oberflächliche Analyse des Problems, daher war es eine echte Überraschung für ihn, als er die höchste Note in der Klasse bekam.	Sein Aufsatz lieferte nur eine oberflächliche Analyse des Problems, daher war es eine echte Überraschung für ihn, als er die höchste Note in der Klasse bekam.	Sein Aufsatz gab nur eine oberflächliche Analyse des Problems, daher war es eine richtige Überraschung für ihn, als er die beste Note in der Klasse bekam.
1954	n	Professors should explain everything in detail, not be succinct and always tell students to go home and read their books.	Professoren sollten alles im Detail erklären, nicht knapp sein und den Studenten immer sagen, sie sollen nach Hause gehen und ihre Bücher lesen.	Professoren sollten alles detailliert erklären, nicht knapp sein und den Studenten immer sagen, sie sollen nach Hause gehen und ihre Bücher lesen.	Professoren sollten alles im Detail erklären, nicht knapp sein und immer ihren Studenten auftragen, heimzugehen und ihre Bücher zu lesen.
1957	n	The people who come on the Maury Povich show often make pretentious claims about their lovers cheating on them.	Die Leute, die in die Maury Povich Show kommen, machen oft hochtrabende Behauptungen darüber, dass ihre Partner sie betrügen.	Die Leute, die in die Maury Povich Show kommen, machen oft anmaßende Behauptungen darüber, dass ihre Liebhaber sie betrügen.	
1958	e	It is a prevalent belief, according to a nationwide poll in the United States, that Muslims are linked with terrorism.	Es ist eine weit verbreitete Überzeugung, laut einer landesweiten Umfrage in den Vereinigten Staaten, dass Muslime mit Terrorismus in Verbindung gebracht werden.	Es ist eine weit verbreitete Überzeugung, laut einer landesweiten Umfrage in den Vereinigten Staaten, dass Muslime mit Terrorismus in Verbindung gebracht werden.	Laut einer landesweiten Umfrage in den USA ist es ein geläufiger Glaube, dass Moslems mit Terrorismus verbunden sind.	Laut einer landesweiten Umfrage ist es in den USA ein geläufiger Glaube, Muslime hätten etwas mit Terrorismus zu tun.
1959	e	My roommate is prodigal when it comes to spending money on movies; he buys them the day they're released, regardless of price.	Mein Mitbewohner ist verschwenderisch, wenn es um das Ausgeben von Geld für Filme geht; er kauft sie am Tag ihrer Veröffentlichung, unabhängig vom Preis.	Mein Mitbewohner ist verschwenderisch, wenn es um das Ausgeben von Geld für Filme geht; er kauft sie am Tag ihrer Veröffentlichung, unabhängig vom Preis.	Mein Zimmerkamerad ist verschwenderisch, was das Geldausgeben für Filme betrifft; er kauft sie am Tag, wo sie herauskommen, ohne Rücksicht auf den Preis.
1960	n	The profane language used on network television makes many parents with young children not want to subscribe to cable.	Die vulgäre Sprache, die im Netzwerkfernsehen verwendet wird, lässt viele Eltern mit kleinen Kindern nicht zum Kabelfernsehen abonnieren.	Die unflätige Sprache, die im Netzwerkfernsehen verwendet wird, lässt viele Eltern mit kleinen Kindern nicht an Kabelabonnements interessiert sein.	Wegen der lästerlichen Sprache im Network-Fernsehen wollen viele Eltern junger Kinder kein Kabelfernsehen.
1962	e	Food and drink were served in such profusion at the wedding that the bride and groom began to wonder if they should not have invited more guests.	Essen und Trinken wurden bei der Hochzeit in solch einem Überfluss serviert, dass sich die Braut und der Bräutigam zu fragen begannen, ob sie nicht mehr Gäste hätten einladen sollen.	Essen und Trinken wurden bei der Hochzeit in solch einem Überfluss serviert, dass sich die Braut und der Bräutigam zu fragen begannen, ob sie nicht mehr Gäste hätten einladen sollen.	Essen und Trinken wurden bei der Hochzeit in solch einem Überfluss serviert, dass Braut und Bräutigam begannen, sich zu fragen, ob sie nicht mehr Gäste einladen hätten sollen.
